arm,composite_skew_fraction,distractor_key_attention,head,layer,normalized_composite_trace,qk_factor_cosine,qk_initial_scale,relation,seed,step,target_key_attention,target_key_score_margin
independent,0.696042142545391,0.08012492954730988,0,3,0.3235055901507015,0.08646904293179308,1.0,independent,101,1600,0.08111643046140671,0.06634244322776794
independent,0.6212844948399079,0.08077263832092285,1,3,0.5437835743377869,0.1276733307700775,1.0,independent,101,1600,0.07435047626495361,-0.05122074857354164
independent,0.6889911222038192,0.07690785825252533,2,3,0.4549009181294044,0.11306958929669271,1.0,independent,101,1600,0.07370565086603165,0.03449847176671028
independent,0.6952381141425898,0.08439847826957703,3,3,0.5190604097619175,0.13423142438323546,1.0,independent,101,1600,0.06221557781100273,-0.21069744229316711
independent,0.6918729344138044,0.06733448803424835,0,0,-0.3027054991292256,-0.0499464767235761,1.0,independent,101,3200,0.03148296847939491,0.32424020767211914
independent,0.6713987517132117,0.0429176390171051,1,0,-0.48630891684805067,-0.10547315535474927,1.0,independent,101,3200,0.053286001086235046,0.36980879306793213
independent,0.717053957723741,0.04964715242385864,2,0,-0.31538777019681785,-0.07597635149337917,1.0,independent,101,3200,0.054689064621925354,0.3848823308944702
independent,0.6628142029211409,0.031486526131629944,3,0,-0.5967324697835258,-0.10727046529996724,1.0,independent,101,3200,0.03348392993211746,-0.01761484146118164
independent,0.7055054007460537,0.19658958911895752,0,1,-0.09573411077592246,-0.041946885874604524,1.0,independent,101,3200,0.019030805677175522,-1.1631946563720703
independent,0.7058304084611944,0.1885860562324524,1,1,-0.0966830445531887,-0.041416912436054755,1.0,independent,101,3200,0.017072919756174088,-1.2182788848876953
independent,0.7058449481215223,0.19137141108512878,2,1,-0.08805005177337757,-0.037222438532693636,1.0,independent,101,3200,0.016184262931346893,-1.0697803497314453
independent,0.7071642667870972,0.19072255492210388,3,1,-0.0708185753149033,-0.03092366240896849,1.0,independent,101,3200,0.01938764937222004,-1.1954326629638672
independent,0.5930421959010443,0.0759241133928299,0,2,1.6968963095565646,0.39760834018168445,1.0,independent,101,3200,0.05012361705303192,-0.5413863658905029
independent,0.557835072756896,0.05938535928726196,1,2,2.0128737991943466,0.45925653788040627,1.0,independent,101,3200,0.031151365488767624,-0.5109737515449524
independent,0.6240916481847352,0.06414638459682465,2,2,1.6325963305922615,0.4114752996782343,1.0,independent,101,3200,0.03969564661383629,-0.49293023347854614
independent,0.5871012055372093,0.07021068036556244,3,2,1.809104946385407,0.43554858327425094,1.0,independent,101,3200,0.02767833322286606,-0.6617506742477417
independent,0.6428576314134861,0.0663522332906723,0,3,1.2038147336162734,0.27858332904551547,1.0,independent,101,3200,0.045556630939245224,-0.27028030157089233
independent,0.6207688613548976,0.06971210241317749,1,3,1.1475566231247565,0.24487986065567519,1.0,independent,101,3200,0.05448225140571594,-0.31331127882003784
independent,0.5965674888262148,0.0664721354842186,2,3,1.456446703602148,0.3235063761514877,1.0,independent,101,3200,0.045131780207157135,-0.10566240549087524
independent,0.6260229241440042,0.06725810468196869,3,3,1.4293719352973313,0.3280924477717589,1.0,independent,101,3200,0.04198280721902847,-0.30588608980178833
independent,0.7244382438364801,0.07067104429006577,0,0,-0.41081855984244864,-0.0640248637278399,1.0,independent,101,6400,0.03543664887547493,-0.017663002014160156
independent,0.7035784310152904,0.04034655541181564,1,0,-0.14206955843184396,-0.027142865726817414,1.0,independent,101,6400,0.05065782740712166,0.3811302185058594
independent,0.7084581577987492,0.0478389710187912,2,0,0.17276903751207728,0.04101172055926673,1.0,independent,101,6400,0.05886940658092499,0.4490412175655365
independent,0.5800273502685663,0.03841162845492363,3,0,-0.8361333416763349,-0.14075048616415875,1.0,independent,101,6400,0.03216525912284851,-0.18357038497924805
independent,0.7068200124582831,0.14817912876605988,0,1,-0.05092947062809268,-0.023264179403652996,1.0,independent,101,6400,0.007732597645372152,-0.9978370666503906
independent,0.7063398372174358,0.15096601843833923,1,1,-0.06221091972081744,-0.027761935237603334,1.0,independent,101,6400,0.008351579308509827,-0.7948970794677734
independent,0.7051308770362027,0.1535412073135376,2,1,0.003268637923670082,0.0014530178739554527,1.0,independent,101,6400,0.010290785692632198,-0.8106460571289062
independent,0.705888334049637,0.15439996123313904,3,1,-0.08251663427220815,-0.03704162073841603,1.0,independent,101,6400,0.008043366484344006,-0.8502740859985352
independent,0.6362743932662227,0.06246766448020935,0,2,1.2984052395799697,0.29181045070245726,1.0,independent,101,6400,0.04093266278505325,-0.10654258728027344
independent,0.5955291974520239,0.06995980441570282,1,2,1.665886883827966,0.3833573861126546,1.0,independent,101,6400,0.03152160719037056,-0.6152549982070923
independent,0.6657235676656773,0.0622982382774353,2,2,1.0705099365576125,0.26328323197957354,1.0,independent,101,6400,0.032557807862758636,-0.3516339957714081
independent,0.6451816025070063,0.07117815315723419,3,2,1.1208594627995352,0.27514545462931633,1.0,independent,101,6400,0.04561543092131615,-0.5049351453781128
independent,0.62216423312278,0.07504304498434067,0,3,1.5749220796235746,0.3395879934513593,1.0,independent,101,6400,0.04858548939228058,-0.16816449165344238
independent,0.6345026184527867,0.07091780006885529,1,3,1.5205945626718678,0.3159215160077361,1.0,independent,101,6400,0.055571068078279495,-0.14279067516326904
independent,0.5534385102435548,0.0633746087551117,2,3,2.083085636399406,0.4173349273334553,1.0,independent,101,6400,0.026879362761974335,-0.4258579611778259
independent,0.5798401668726989,0.0645308643579483,3,3,2.161186101288902,0.4521553154914576,1.0,independent,101,6400,0.021311327815055847,-0.6712484955787659
independent,0.7046706361863844,0.0591408833861351,0,0,-0.21973560890806085,-0.03884989473239265,1.0,independent,102,0,0.058592427521944046,-0.003556417068466544
independent,0.7084567070033678,0.058944523334503174,1,0,-0.07223751562878403,-0.012786021631764805,1.0,independent,102,0,0.058768078684806824,-0.0029211787041276693
independent,0.7076959452057218,0.05902773141860962,2,0,-0.03581141382135096,-0.006364937916912485,1.0,independent,102,0,0.05912123620510101,0.0059202127158641815
independent,0.7058270005787046,0.05899496376514435,3,0,-0.01754261326216764,-0.0031008879797524394,1.0,independent,102,0,0.059044621884822845,0.00793743971735239
independent,0.7026425269617191,0.05895961448550224,0,1,-0.0706099916739596,-0.012506931707116588,1.0,independent,102,0,0.05888417363166809,0.0037446958012878895
independent,0.7036872139507493,0.05913887172937393,1,1,-0.15641617611898262,-0.02772568524836626,1.0,independent,102,0,0.058640625327825546,-0.007106568198651075
independent,0.7126489181208464,0.059100791811943054,2,1,0.03676288703556853,0.006491123382342483,1.0,independent,102,0,0.05896926671266556,-0.0036720032803714275
independent,0.7023286209949522,0.059093207120895386,3,1,-0.01935399658111855,-0.0034379589934783435,1.0,independent,102,0,0.05877508223056793,-0.001700488617643714
independent,0.7037391673621718,0.058953821659088135,0,2,-0.04421408109351682,-0.00778074372543369,1.0,independent,102,0,0.059189293533563614,-0.0008780546486377716
independent,0.699295001154301,0.05895206332206726,1,2,-0.08293226660184327,-0.014649143462904165,1.0,independent,102,0,0.059205882251262665,0.004181600175797939
independent,0.7075156658415593,0.05888363718986511,2,2,-0.14725834669656623,-0.026175111094072553,1.0,independent,102,0,0.05902323126792908,-0.004078228957951069
independent,0.7024894131716238,0.05900149792432785,3,2,0.026878521615371,0.0047491168847606045,1.0,independent,102,0,0.058785948902368546,-0.0023322305642068386
independent,0.7111910243328275,0.058898262679576874,0,3,0.024041721247106615,0.004256096524406341,1.0,independent,102,0,0.05965542048215866,0.007896222174167633
independent,0.7084026048249646,0.058894723653793335,1,3,-0.00030611299159535415,-5.425945274708256e-05,1.0,independent,102,0,0.05921044200658798,0.004619565326720476
independent,0.7102482569363844,0.05919396132230759,2,3,0.05452530251868747,0.009651000221853714,1.0,independent,102,0,0.05903467535972595,-0.0017194072715938091
independent,0.7057051891988406,0.05922802537679672,3,3,0.1581638711037692,0.027783612825910187,1.0,independent,102,0,0.0592447891831398,0.0007440177723765373
independent,0.6537530923698419,0.021283384412527084,0,0,0.028361359489071546,0.006302438169733792,1.0,independent,102,200,0.02230808511376381,-0.023073673248291016
independent,0.6385748057086611,0.025518065318465233,1,0,-0.012226784162552209,-0.002683457888559635,1.0,independent,102,200,0.024734899401664734,-0.0373077392578125
independent,0.6525082723198016,0.021625328809022903,2,0,-0.28662045144502996,-0.06267767619151807,1.0,independent,102,200,0.021220870316028595,-0.014219999313354492
independent,0.6562484711882,0.01705830544233322,3,0,0.035779474174472636,0.008178062558316204,1.0,independent,102,200,0.01812819577753544,0.0071190595626831055
independent,0.7101925131954736,0.06033056974411011,0,1,0.2084690875781723,0.04619710576224022,1.0,independent,102,200,0.05778829753398895,0.029398083686828613
independent,0.7154899798575795,0.06042499467730522,1,1,0.027726290857072365,0.006251691495939653,1.0,independent,102,200,0.056492485105991364,0.031966086477041245
independent,0.7304221178999142,0.061377376317977905,2,1,0.20449354331828937,0.04554146599328459,1.0,independent,102,200,0.05576777458190918,-0.005719669163227081
independent,0.700027182706173,0.06981996446847916,3,1,0.0014996257419864433,0.00034549510019434715,1.0,independent,102,200,0.0663510411977768,0.03556273132562637
independent,0.582962733663582,0.03679567575454712,0,2,1.7773271527626522,0.3872216385391984,1.0,independent,102,200,0.033080682158470154,0.07162052392959595
independent,0.5514805770599558,0.037121132016181946,1,2,1.7518784947844739,0.41195382746205506,1.0,independent,102,200,0.03215504437685013,0.028383731842041016
independent,0.5491469545768758,0.03897523507475853,2,2,1.7327063592473377,0.3982943308888043,1.0,independent,102,200,0.03292109817266464,0.007824242115020752
independent,0.5210731556870397,0.033613018691539764,3,2,1.9445003545032111,0.45293064421337503,1.0,independent,102,200,0.027678120881319046,-0.06977170705795288
independent,0.5215875889801027,0.03880740702152252,0,3,1.6108981746895819,0.40857050855750643,1.0,independent,102,200,0.03371577709913254,0.045586585998535156
independent,0.5345707472920763,0.04104345664381981,1,3,1.5024582164817544,0.355854161013948,1.0,independent,102,200,0.03856613487005234,0.029366135597229004
independent,0.5394631209925893,0.03927360475063324,2,3,1.7685082561766792,0.41714569579182703,1.0,independent,102,200,0.033357858657836914,-0.01174914836883545
independent,0.47038096680932745,0.03774712607264519,3,3,1.7893114314799177,0.4594855300083481,1.0,independent,102,200,0.033402543514966965,-0.020516037940979004
independent,0.6734528105526796,0.023594139143824577,0,0,0.2879952922373972,0.060480730693180225,1.0,independent,102,400,0.024472951889038086,0.062398314476013184
independent,0.6787286499932058,0.02242642641067505,1,0,-0.38414702003131546,-0.07508240951110816,1.0,independent,102,400,0.019482232630252838,-0.14174306392669678
independent,0.6825114353933978,0.017030755057930946,2,0,-0.3491355380008902,-0.06984116855066494,1.0,independent,102,400,0.01663442701101303,-0.03809404373168945
independent,0.6715046921541827,0.022250672802329063,3,0,0.3501697677163447,0.0738272343791076,1.0,independent,102,400,0.023654866963624954,0.09027397632598877
independent,0.7360126740426121,0.065285325050354,0,1,0.1774438760042366,0.03944347114832454,1.0,independent,102,400,0.055422913283109665,0.04217909276485443
independent,0.7423321311745656,0.07105495035648346,1,1,0.09014405373206917,0.0208636851938929,1.0,independent,102,400,0.059520937502384186,0.10482890903949738
independent,0.7233870903632559,0.06591376662254333,2,1,0.09940157889849532,0.0224909752962935,1.0,independent,102,400,0.05839519202709198,0.10020288825035095
independent,0.7424534619520452,0.07515588402748108,3,1,0.1910179915269825,0.045454572948529885,1.0,independent,102,400,0.06504976004362106,0.18144626915454865
independent,0.5592676078722867,0.03511384129524231,0,2,1.9670174248247914,0.4559242308527525,1.0,independent,102,400,0.026452548801898956,0.08739691972732544
independent,0.5284804445589462,0.036252379417419434,1,2,2.004971157475055,0.4714627742803687,1.0,independent,102,400,0.029842862859368324,0.03765314817428589
independent,0.5466177078756587,0.039037566632032394,2,2,1.9767855313390865,0.4524052339063143,1.0,independent,102,400,0.033917613327503204,0.01814854145050049
independent,0.500448703356241,0.03621819615364075,3,2,2.1505871841433906,0.48104608090816786,1.0,independent,102,400,0.028161996975541115,-0.06359255313873291
independent,0.5151538049083504,0.035905271768569946,0,3,1.677440187375078,0.43306546779237987,1.0,independent,102,400,0.028958920389413834,0.055376648902893066
independent,0.5102247197974563,0.03298351913690567,1,3,1.5839994277059926,0.4359535971423039,1.0,independent,102,400,0.03240638226270676,0.035457611083984375
independent,0.5311718529375371,0.0356171540915966,2,3,1.873366394375078,0.44210696689288254,1.0,independent,102,400,0.028258558362722397,0.021664857864379883
independent,0.5141831904371137,0.036192238330841064,3,3,1.6747688190483156,0.45798111144876175,1.0,independent,102,400,0.030802693217992783,0.039974331855773926
independent,0.699318470732463,0.042983077466487885,0,0,-0.5876618220298552,-0.11199719285452199,1.0,independent,102,800,0.037090763449668884,0.08404791355133057
independent,0.6205900278419795,0.04283919930458069,1,0,-1.1628626443310517,-0.24692053745621598,1.0,independent,102,800,0.0326194167137146,-0.06538951396942139
independent,0.5589658831469774,0.0342804379761219,2,0,-0.8457119027649023,-0.2555281665974344,1.0,independent,102,800,0.034845322370529175,0.3625638484954834
independent,0.6486105990218543,0.03527519851922989,3,0,0.23644504353352808,0.054157319196347004,1.0,independent,102,800,0.03531145304441452,0.3205389976501465
independent,0.6829686755115122,0.16588297486305237,0,1,-0.10311168503896778,-0.026730620865879854,1.0,independent,102,800,0.0865408331155777,-0.5804829597473145
independent,0.7206716668875625,0.15069963037967682,1,1,0.024499707357112356,0.006610861570269333,1.0,independent,102,800,0.08778684586286545,-0.4939957857131958
independent,0.7050122964868502,0.14025793969631195,2,1,0.05553988674541945,0.01399158451165967,1.0,independent,102,800,0.0756862610578537,-0.5105187892913818
