arm,causal_distractor_effect,causal_slot_s_key,causal_target_effect,distractor_key_attention,distractor_value_attention,head,layer,path_scope,seed,step,target_key_attention,target_key_score_margin,target_value_attention
standard,-0.14698649942874908,0.9324202537536621,0.7854337692260742,0.013849962502717972,0.1204300969839096,2,0,query-row-to-full-card-direct-edges-all-layers,101,400,0.014720439910888672,0.043294668197631836,0.10663597285747528
standard,-0.14698649942874908,0.9324202537536621,0.7854337692260742,0.016516467556357384,0.11339233815670013,3,0,query-row-to-full-card-direct-edges-all-layers,101,400,0.01702153868973255,0.030413150787353516,0.12088920176029205
standard,-0.14698649942874908,0.9324202537536621,0.7854337692260742,0.04768678545951843,0.024077391251921654,0,1,query-row-to-full-card-direct-edges-all-layers,101,400,0.052298787981271744,-0.045442283153533936,0.03137420117855072
standard,-0.14698649942874908,0.9324202537536621,0.7854337692260742,0.04848393425345421,0.02476361207664013,1,1,query-row-to-full-card-direct-edges-all-layers,101,400,0.047472886741161346,-0.06515460461378098,0.02587994933128357
standard,-0.14698649942874908,0.9324202537536621,0.7854337692260742,0.050513528287410736,0.023809930309653282,2,1,query-row-to-full-card-direct-edges-all-layers,101,400,0.052363958209753036,-0.0785316675901413,0.02411406859755516
standard,-0.14698649942874908,0.9324202537536621,0.7854337692260742,0.053335271775722504,0.023963317275047302,3,1,query-row-to-full-card-direct-edges-all-layers,101,400,0.057467542588710785,-0.04175269603729248,0.02304530143737793
standard,-0.14698649942874908,0.9324202537536621,0.7854337692260742,0.03386916220188141,0.02745446376502514,0,2,query-row-to-full-card-direct-edges-all-layers,101,400,0.03875502943992615,-0.0767601728439331,0.027304068207740784
standard,-0.14698649942874908,0.9324202537536621,0.7854337692260742,0.040772706270217896,0.02050754427909851,1,2,query-row-to-full-card-direct-edges-all-layers,101,400,0.028627634048461914,-0.2686786651611328,0.020502090454101562
standard,-0.14698649942874908,0.9324202537536621,0.7854337692260742,0.034986190497875214,0.021954795345664024,2,2,query-row-to-full-card-direct-edges-all-layers,101,400,0.04635154828429222,0.05144309997558594,0.021611377596855164
standard,-0.14698649942874908,0.9324202537536621,0.7854337692260742,0.03699381276965141,0.019997216761112213,3,2,query-row-to-full-card-direct-edges-all-layers,101,400,0.04182237386703491,-0.1112508773803711,0.020166998729109764
standard,-0.14698649942874908,0.9324202537536621,0.7854337692260742,0.036628298461437225,0.01919855922460556,0,3,query-row-to-full-card-direct-edges-all-layers,101,400,0.038819462060928345,-0.06914317607879639,0.025723561644554138
standard,-0.14698649942874908,0.9324202537536621,0.7854337692260742,0.04293065518140793,0.02757582813501358,1,3,query-row-to-full-card-direct-edges-all-layers,101,400,0.03944771736860275,0.012804269790649414,0.03195670247077942
standard,-0.14698649942874908,0.9324202537536621,0.7854337692260742,0.03618604689836502,0.018261713907122612,2,3,query-row-to-full-card-direct-edges-all-layers,101,400,0.03831057995557785,0.027976393699645996,0.021081531420350075
standard,-0.14698649942874908,0.9324202537536621,0.7854337692260742,0.0389554426074028,0.02320495806634426,3,3,query-row-to-full-card-direct-edges-all-layers,101,400,0.030109014362096786,-0.31552302837371826,0.02466626837849617
standard,-0.22616934776306152,1.4156806468963623,1.1895112991333008,0.014285756275057793,0.11958428472280502,0,0,query-row-to-full-card-direct-edges-all-layers,101,800,0.01423853263258934,-0.010552406311035156,0.12147170305252075
standard,-0.22616934776306152,1.4156806468963623,1.1895112991333008,0.017895568162202835,0.12603875994682312,1,0,query-row-to-full-card-direct-edges-all-layers,101,800,0.015313862822949886,-0.04227125644683838,0.12131346017122269
standard,-0.22616934776306152,1.4156806468963623,1.1895112991333008,0.012459732592105865,0.12380458414554596,2,0,query-row-to-full-card-direct-edges-all-layers,101,800,0.0122718820348382,-0.049471259117126465,0.11596027761697769
standard,-0.22616934776306152,1.4156806468963623,1.1895112991333008,0.027506373822689056,0.10476882755756378,3,0,query-row-to-full-card-direct-edges-all-layers,101,800,0.03127013146877289,0.17240381240844727,0.1014498844742775
standard,-0.22616934776306152,1.4156806468963623,1.1895112991333008,0.04674057289958,0.007089083548635244,0,1,query-row-to-full-card-direct-edges-all-layers,101,800,0.07166247814893723,0.2272440791130066,0.006726187653839588
standard,-0.22616934776306152,1.4156806468963623,1.1895112991333008,0.044595684856176376,0.0026508874725550413,1,1,query-row-to-full-card-direct-edges-all-layers,101,800,0.043237220495939255,0.17148423194885254,0.0023106890730559826
standard,-0.22616934776306152,1.4156806468963623,1.1895112991333008,0.04629485309123993,0.003942003007978201,2,1,query-row-to-full-card-direct-edges-all-layers,101,800,0.038613948971033096,0.13414299488067627,0.0030144224874675274
standard,-0.22616934776306152,1.4156806468963623,1.1895112991333008,0.05454736202955246,0.007899811491370201,3,1,query-row-to-full-card-direct-edges-all-layers,101,800,0.05549336224794388,0.27000880241394043,0.0046134283766150475
standard,-0.22616934776306152,1.4156806468963623,1.1895112991333008,0.03068973682820797,0.010968122631311417,0,2,query-row-to-full-card-direct-edges-all-layers,101,800,0.019427422434091568,0.12774458527565002,0.00945635512471199
standard,-0.22616934776306152,1.4156806468963623,1.1895112991333008,0.03362300246953964,0.008274735882878304,1,2,query-row-to-full-card-direct-edges-all-layers,101,800,0.014525002799928188,-0.1888575553894043,0.010293837636709213
standard,-0.22616934776306152,1.4156806468963623,1.1895112991333008,0.03288355469703674,0.0061322166584432125,2,2,query-row-to-full-card-direct-edges-all-layers,101,800,0.019687287509441376,-0.04904618859291077,0.007370948791503906
standard,-0.22616934776306152,1.4156806468963623,1.1895112991333008,0.02438412606716156,0.006579170934855938,3,2,query-row-to-full-card-direct-edges-all-layers,101,800,0.02066699229180813,-0.10236287117004395,0.008122876286506653
standard,-0.22616934776306152,1.4156806468963623,1.1895112991333008,0.0327179916203022,0.010960986837744713,0,3,query-row-to-full-card-direct-edges-all-layers,101,800,0.023032229393720627,0.05188453197479248,0.012807754799723625
standard,-0.22616934776306152,1.4156806468963623,1.1895112991333008,0.038939036428928375,0.01720075123012066,1,3,query-row-to-full-card-direct-edges-all-layers,101,800,0.028861764818429947,-0.12597660720348358,0.021068457514047623
standard,-0.22616934776306152,1.4156806468963623,1.1895112991333008,0.031167905777692795,0.01222655177116394,2,3,query-row-to-full-card-direct-edges-all-layers,101,800,0.027981890365481377,0.28566306829452515,0.020227834582328796
standard,-0.22616934776306152,1.4156806468963623,1.1895112991333008,0.03296529874205589,0.008950202725827694,3,3,query-row-to-full-card-direct-edges-all-layers,101,800,0.017820194363594055,-0.125738263130188,0.010103268548846245
standard,2.6666226387023926,-1.591022253036499,1.0756003856658936,0.05191488564014435,0.06344353407621384,0,0,query-row-to-full-card-direct-edges-all-layers,101,1600,0.029258528724312782,-0.31949806213378906,0.01823943667113781
standard,2.6666226387023926,-1.591022253036499,1.0756003856658936,0.055588312447071075,0.06552545726299286,1,0,query-row-to-full-card-direct-edges-all-layers,101,1600,0.07542335242033005,0.14769208431243896,0.04939363896846771
standard,2.6666226387023926,-1.591022253036499,1.0756003856658936,0.05393817648291588,0.08052986860275269,2,0,query-row-to-full-card-direct-edges-all-layers,101,1600,0.05335580185055733,0.4296359121799469,0.0683775246143341
standard,2.6666226387023926,-1.591022253036499,1.0756003856658936,0.06897749751806259,0.006421387195587158,3,0,query-row-to-full-card-direct-edges-all-layers,101,1600,0.012214696034789085,-1.234666109085083,0.004782246425747871
standard,2.6666226387023926,-1.591022253036499,1.0756003856658936,0.1719379723072052,0.0002079682017210871,0,1,query-row-to-full-card-direct-edges-all-layers,101,1600,0.03772885352373123,-0.8283257484436035,0.000140091753564775
standard,2.6666226387023926,-1.591022253036499,1.0756003856658936,0.17734649777412415,7.917157199699432e-05,1,1,query-row-to-full-card-direct-edges-all-layers,101,1600,0.044542279094457626,-0.8376193046569824,9.48167362366803e-05
standard,2.6666226387023926,-1.591022253036499,1.0756003856658936,0.1759401559829712,0.00011591871589189395,2,1,query-row-to-full-card-direct-edges-all-layers,101,1600,0.0327216312289238,-0.6401839256286621,0.00010740343714132905
standard,2.6666226387023926,-1.591022253036499,1.0756003856658936,0.17916181683540344,0.00012555006833281368,3,1,query-row-to-full-card-direct-edges-all-layers,101,1600,0.04020267724990845,-0.6409902572631836,0.00015019025886431336
standard,2.6666226387023926,-1.591022253036499,1.0756003856658936,0.05791383981704712,0.02313092350959778,0,2,query-row-to-full-card-direct-edges-all-layers,101,1600,0.06416456401348114,-0.056679338216781616,0.021375427022576332
standard,2.6666226387023926,-1.591022253036499,1.0756003856658936,0.1017182394862175,0.030563831329345703,1,2,query-row-to-full-card-direct-edges-all-layers,101,1600,0.04671989381313324,-0.7475674748420715,0.035571299493312836
standard,2.6666226387023926,-1.591022253036499,1.0756003856658936,0.056546762585639954,0.02230110764503479,2,2,query-row-to-full-card-direct-edges-all-layers,101,1600,0.05478108674287796,-0.45213696360588074,0.017564276233315468
standard,2.6666226387023926,-1.591022253036499,1.0756003856658936,0.07233057916164398,0.01745327189564705,3,2,query-row-to-full-card-direct-edges-all-layers,101,1600,0.04570838436484337,-0.6595398187637329,0.007863015867769718
standard,2.6666226387023926,-1.591022253036499,1.0756003856658936,0.05566134303808212,0.04474658519029617,0,3,query-row-to-full-card-direct-edges-all-layers,101,1600,0.05328163132071495,-0.06179016828536987,0.049072038382291794
standard,2.6666226387023926,-1.591022253036499,1.0756003856658936,0.06765652447938919,0.05764906853437424,1,3,query-row-to-full-card-direct-edges-all-layers,101,1600,0.055824048817157745,0.034477800130844116,0.04994214326143265
standard,2.6666226387023926,-1.591022253036499,1.0756003856658936,0.05870945379137993,0.05397025868296623,2,3,query-row-to-full-card-direct-edges-all-layers,101,1600,0.05777570605278015,-0.09456436336040497,0.05123475193977356
standard,2.6666226387023926,-1.591022253036499,1.0756003856658936,0.05931307375431061,0.05043969675898552,3,3,query-row-to-full-card-direct-edges-all-layers,101,1600,0.07398949563503265,0.2663317918777466,0.04872458428144455
standard,2.207744598388672,-1.5510082244873047,0.656736433506012,0.030568277463316917,0.06249723955988884,0,0,query-row-to-full-card-direct-edges-all-layers,101,3200,0.035687558352947235,-0.6950668096542358,0.015287265181541443
standard,2.207744598388672,-1.5510082244873047,0.656736433506012,0.03984551876783371,0.07625266164541245,1,0,query-row-to-full-card-direct-edges-all-layers,101,3200,0.054777294397354126,0.5534405708312988,0.0783633291721344
standard,2.207744598388672,-1.5510082244873047,0.656736433506012,0.032121412456035614,0.06672200560569763,2,0,query-row-to-full-card-direct-edges-all-layers,101,3200,0.04513151943683624,1.0343011617660522,0.0626097172498703
standard,2.207744598388672,-1.5510082244873047,0.656736433506012,0.07004767656326294,0.003420148743316531,3,0,query-row-to-full-card-direct-edges-all-layers,101,3200,0.007634678855538368,-0.9059098958969116,0.0021907067857682705
standard,2.207744598388672,-1.5510082244873047,0.656736433506012,0.21213243901729584,0.0032128659076988697,0,1,query-row-to-full-card-direct-edges-all-layers,101,3200,0.0183775145560503,0.8157291412353516,0.0005294103175401688
standard,2.207744598388672,-1.5510082244873047,0.656736433506012,0.21107247471809387,0.0030236595775932074,1,1,query-row-to-full-card-direct-edges-all-layers,101,3200,0.01594954915344715,0.5139102935791016,0.0005055913934484124
standard,2.207744598388672,-1.5510082244873047,0.656736433506012,0.21464625000953674,0.0015550142852589488,2,1,query-row-to-full-card-direct-edges-all-layers,101,3200,0.015684325248003006,0.6154918670654297,0.00022996315965428948
standard,2.207744598388672,-1.5510082244873047,0.656736433506012,0.21092186868190765,0.002652467228472233,3,1,query-row-to-full-card-direct-edges-all-layers,101,3200,0.01648726686835289,1.0089473724365234,0.0005159872816875577
standard,2.207744598388672,-1.5510082244873047,0.656736433506012,0.04448745772242546,0.03157152980566025,0,2,query-row-to-full-card-direct-edges-all-layers,101,3200,0.04609847813844681,-0.043956734240055084,0.025202741846442223
standard,2.207744598388672,-1.5510082244873047,0.656736433506012,0.05989342927932739,0.03094303607940674,1,2,query-row-to-full-card-direct-edges-all-layers,101,3200,0.06229831650853157,-0.5420708656311035,0.023189280182123184
standard,2.207744598388672,-1.5510082244873047,0.656736433506012,0.044921260327100754,0.033631645143032074,2,2,query-row-to-full-card-direct-edges-all-layers,101,3200,0.06247537583112717,0.17298376560211182,0.025712989270687103
standard,2.207744598388672,-1.5510082244873047,0.656736433506012,0.03413544222712517,0.02544974908232689,3,2,query-row-to-full-card-direct-edges-all-layers,101,3200,0.06460052728652954,-0.2623254358768463,0.020409978926181793
standard,2.207744598388672,-1.5510082244873047,0.656736433506012,0.06195056438446045,0.04622403904795647,0,3,query-row-to-full-card-direct-edges-all-layers,101,3200,0.050913628190755844,-0.1906474083662033,0.03583310544490814
standard,2.207744598388672,-1.5510082244873047,0.656736433506012,0.06446129083633423,0.04712093994021416,1,3,query-row-to-full-card-direct-edges-all-layers,101,3200,0.06439357995986938,-0.0026873350143432617,0.06313296407461166
standard,2.207744598388672,-1.5510082244873047,0.656736433506012,0.06700292974710464,0.05752409249544144,2,3,query-row-to-full-card-direct-edges-all-layers,101,3200,0.05699348449707031,-0.026794731616973877,0.04837065190076828
standard,2.207744598388672,-1.5510082244873047,0.656736433506012,0.05123203247785568,0.047126930207014084,3,3,query-row-to-full-card-direct-edges-all-layers,101,3200,0.060507483780384064,0.16741961240768433,0.038923297077417374
standard,-0.003152926918119192,0.0025927028618752956,-0.0005602240562438965,0.06461228430271149,0.064736507833004,0,0,query-row-to-full-card-direct-edges-all-layers,102,0,0.0636354312300682,-0.01471843384206295,0.06365936994552612
standard,-0.003152926918119192,0.0025927028618752956,-0.0005602240562438965,0.06467702239751816,0.06493507325649261,1,0,query-row-to-full-card-direct-edges-all-layers,102,0,0.06493429839611053,0.0005988283082842827,0.06497222185134888
standard,-0.003152926918119192,0.0025927028618752956,-0.0005602240562438965,0.06488263607025146,0.06407034397125244,2,0,query-row-to-full-card-direct-edges-all-layers,102,0,0.06489045917987823,-0.0015635746531188488,0.06417793780565262
